SampleNo,Type,Mean_DeltaE,15L,15a,15b,25L,25a,25b,45L,45a,45b,75L,75a,75b,110L,110a,110b,726C,718Y,783S,772S,755C,744S,717C,980,910,135,828,835,831,826,836,838,815,856,892,895,855,851,858,839,896,862,865,891,898,845,832,816,818,233,940,424,356,384,306,318,331,198,154,290,522,322,570,410,550,530,371,482,343,030,960,580,670,632,110,821,190
MITSUBISHI F07 CK000,REAL,0.0,120.02,-5.36,8.57,94.38,-5.35,4.86,58.99,-5.55,-0.37,42.14,-6.78,-3.99,36.45,-7.95,-4.99,47.0060892,0.0,0.0,0.0,0.0,0.0,0.0,2.651545085,0.0,0.195522011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.79642602,0.0,7.381186862,0.0,3.169183549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262145189,0.0,0.0,0.0,1.537902087,0.0,0.0,0.0
MITSUBISHI F07 CK000,PRED,4.006999969482422,116.66000366210938,-2.8299999237060547,4.420000076293945,91.54000091552734,-3.640000104904175,1.7799999713897705,58.349998474121094,-4.449999809265137,-2.7300000190734863,43.27000045776367,-5.179999828338623,-6.28000020980835,38.56999969482422,-5.900000095367432,-7.539999961853027,47.0060892,0.0,0.0,0.0,0.0,0.0,0.0,2.651545085,0.0,0.195522011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.79642602,0.0,7.381186862,0.0,3.169183549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262145189,0.0,0.0,0.0,1.537902087,0.0,0.0,0.0
MITSUBISHI F15-N CK000,REAL,0.0,9.0,-5.14,-3.32,8.27,-4.92,-3.47,7.74,-4.66,-3.74,8.81,-4.77,-4.9,8.46,-4.68,-4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.91007819,0.348761346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.633814022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.14458675,0.0,0.0,22.5630708,0.399688886,0.0,0.0
MITSUBISHI F15-N CK000,PRED,4.28000020980835,14.6899995803833,-5.559999942779541,-4.460000038146973,12.5,-5.829999923706055,-3.5399999618530273,11.510000228881836,-5.650000095367432,-3.4000000953674316,12.479999542236328,-5.0,-4.21999979019165,12.010000228881836,-4.820000171661377,-4.329999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.91007819,0.348761346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.633814022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.14458675,0.0,0.0,22.5630708,0.399688886,0.0,0.0
MITSUBISHI F24 CK101,REAL,0.0,78.26,-22.12,31.49,69.07,-25.74,33.0,58.91,-31.61,37.03,55.15,-34.95,39.33,52.57,-36.26,39.85,48.46535059,0.0,0.0,10.30246564,0.0,0.0,0.0,0.0,0.437320651,17.21029462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.986696735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.353353347,0.0,0.0,0.0,9.053102789,5.191415636,0.0,0.0
MITSUBISHI F24 CK101,PRED,4.697000026702881,77.7300033569336,-19.979999542236328,28.450000762939453,67.9000015258789,-22.770000457763672,29.959999084472656,58.599998474121094,-27.670000076293945,34.0,55.310001373291016,-30.8700008392334,36.2400016784668,52.810001373291016,-32.08000183105469,36.720001220703125,48.46535059,0.0,0.0,10.30246564,0.0,0.0,0.0,0.0,0.437320651,17.21029462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.986696735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.353353347,0.0,0.0,0.0,9.053102789,5.191415636,0.0,0.0
MITSUBISHI F76 CK006,REAL,0.0,22.02,-16.47,-3.42,17.75,-14.6,-3.54,9.77,-9.47,-3.73,4.68,-1.95,-3.43,3.34,0.03,-2.78,0.0,0.0,0.0,0.0,0.0,0.0,3.864539614,50.26809044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04071678,0.0,0.0,0.0,3.085851104,7.475403992,6.831029495,19.43436857,0.0,0.0,0.0,0.0
MITSUBISHI F76 CK006,PRED,2.180000066757202,24.81999969482422,-14.300000190734863,-5.130000114440918,19.700000762939453,-12.470000267028809,-4.300000190734863,10.579999923706055,-7.329999923706055,-3.430000066757202,5.559999942779541,-1.75,-3.109999895095825,3.569999933242798,0.7099999785423279,-2.6700000762939453,0.0,0.0,0.0,0.0,0.0,0.0,3.864539614,50.26809044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04071678,0.0,0.0,0.0,3.085851104,7.475403992,6.831029495,19.43436857,0.0,0.0,0.0,0.0
MITSUBISHI F82 CK081,REAL,0.0,74.31,-21.4,-1.8,56.78,-16.94,-2.36,30.72,-10.59,-2.92,14.63,-6.51,-3.39,8.32,-4.52,-3.65,13.53253158,0.0,0.0,0.0,0.0,0.0,3.164433777,52.28014963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79491847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.968800326,0.0,0.0,0.0,0.0,0.336306247,0.0,0.0,0.0,2.922859967,0.0,0.0,0.0
MITSUBISHI F82 CK081,PRED,2.1010000705718994,77.33000183105469,-18.549999237060547,-1.600000023841858,57.2400016784668,-15.0600004196167,-1.9299999475479126,29.969999313354492,-9.539999961853027,-2.430000066757202,14.899999618530273,-5.349999904632568,-3.0199999809265137,9.529999732971191,-3.4700000286102295,-2.9800000190734863,13.53253158,0.0,0.0,0.0,0.0,0.0,3.164433777,52.28014963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79491847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.968800326,0.0,0.0,0.0,0.0,0.336306247,0.0,0.0,0.0,2.922859967,0.0,0.0,0.0
MITSUBISHI F89 CK051,REAL,0.0,119.72,-25.94,-3.12,94.65,-22.84,-3.93,56.23,-17.02,-4.48,34.07,-15.66,-4.68,26.13,-16.64,-4.64,53.71358708,0.0,0.0,22.61832108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216048017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2599022,0.0,0.0,0.0,0.0,0.0,0.0,0.823674211,0.0,0.0,10.36846742,0.0,0.0,0.0,0.0
MITSUBISHI F89 CK051,PRED,3.4240000247955322,114.63999938964844,-22.940000534057617,-2.380000114440918,90.86000061035156,-19.989999771118164,-2.7100000381469727,55.27000045776367,-15.8100004196167,-3.200000047683716,35.5099983215332,-15.079999923706055,-4.150000095367432,28.6200008392334,-15.800000190734863,-4.550000190734863,53.71358708,0.0,0.0,22.61832108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216048017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2599022,0.0,0.0,0.0,0.0,0.0,0.0,0.823674211,0.0,0.0,10.36846742,0.0,0.0,0.0,0.0
MITSUBISHI G09 CK001,REAL,0.0,38.42,-16.82,-4.92,22.6,-12.91,-3.74,8.5,-7.26,-2.89,4.98,-3.26,-2.09,3.88,-2.03,-1.74,0.0,0.0,0.0,1.191849993,0.0,0.867851937,0.0,48.61954507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32847365,0.0,0.0,0.0,0.0,2.830243788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79137489,2.192663982,20.17799668,0.0,0.0,0.0,0.0
MITSUBISHI G09 CK001,PRED,3.062000036239624,40.810001373291016,-15.109999656677246,-5.010000228881836,26.729999542236328,-12.020000457763672,-2.3399999141693115,12.069999694824219,-7.050000190734863,-1.0700000524520874,7.010000228881836,-3.569999933242798,-1.0700000524520874,5.340000152587891,-1.809999942779541,-1.0700000524520874,0.0,0.0,0.0,1.191849993,0.0,0.867851937,0.0,48.61954507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32847365,0.0,0.0,0.0,0.0,2.830243788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79137489,2.192663982,20.17799668,0.0,0.0,0.0,0.0
MITSUBISHI G12 CK081,REAL,0.0,52.06,-11.62,-1.47,42.28,-10.13,-1.94,26.05,-7.3,-2.32,15.25,-4.96,-2.04,10.26,-3.65,-1.66,9.541466122,0.0,0.0,0.0,0.0,0.0,7.836304927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.658376749,0.0,0.0,0.0,1.434734418,73.63866075,0.0,0.0,4.890457033,0.0,0.0,0.0
MITSUBISHI G12 CK081,PRED,2.796999931335449,56.25,-8.960000038146973,-1.6699999570846558,45.15999984741211,-8.239999771118164,-1.409999966621399,27.81999969482422,-6.139999866485596,-1.5700000524520874,16.760000228881836,-4.010000228881836,-1.8200000524520874,11.550000190734863,-2.940000057220459,-1.850000023841858,9.541466122,0.0,0.0,0.0,0.0,0.0,7.836304927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.658376749,0.0,0.0,0.0,1.434734418,73.63866075,0.0,0.0,4.890457033,0.0,0.0,0.0
MITSUBISHI G16 CK000,REAL,0.0,32.64,-27.89,3.63,21.77,-20.69,1.05,9.17,-9.61,-2.33,4.92,-2.04,-3.84,4.06,-0.5,-3.65,0.0,0.0,0.0,0.0,0.0,3.519806611,0.0,82.54449332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96929707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309189153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.65721384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MITSUBISHI G16 CK000,PRED,5.610000133514404,37.09000015258789,-17.790000915527344,-2.5199999809265137,24.510000228881836,-12.819999694824219,-2.9000000953674316,11.109999656677246,-6.019999980926514,-3.369999885559082,6.03000020980835,-1.6699999570846558,-3.7699999809265137,4.800000190734863,-0.5799999833106995,-3.3299999237060547,0.0,0.0,0.0,0.0,0.0,3.519806611,0.0,82.54449332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96929707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309189153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.65721384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MITSUBISHI G23 CK001,REAL,0.0,54.67,-2.94,1.28,39.59,-2.1,1.56,19.62,-1.22,1.37,7.62,-0.59,1.06,4.01,-0.19,0.53,1.97231851,0.0,0.0,0.0,0.0,0.0,4.602076524,73.41955655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.83971662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609222837,0.0,0.0,0.0,1.265336723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.603556409,0.0,0.0,0.0,0.407396938,0.0,0.0,1.280818888,0.0,0.0,0.0,0.0
MITSUBISHI G23 CK001,PRED,2.4100000858306885,60.529998779296875,-1.7899999618530273,2.180000066757202,42.040000915527344,-1.659999966621399,1.9900000095367432,19.760000228881836,-1.149999976158142,1.5299999713897705,9.050000190734863,-0.09000000357627869,0.8799999952316284,5.639999866485596,0.4099999964237213,0.5299999713897705,1.97231851,0.0,0.0,0.0,0.0,0.0,4.602076524,73.41955655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.83971662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609222837,0.0,0.0,0.0,1.265336723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.603556409,0.0,0.0,0.0,0.407396938,0.0,0.0,1.280818888,0.0,0.0,0.0,0.0
MITSUBISHI G44 CK000,REAL,0.0,67.46,-13.24,2.58,40.26,-9.31,1.23,14.15,-4.64,-0.71,5.56,-1.54,-2.22,3.84,-0.75,-2.12,0.0,0.0,2.028356246,2.019459947,0.0,0.0,0.0,47.35922069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.955391737,0.0,0.0,0.0,0.0,3.063197458,0.0,1.123506083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.059412262,0.0,33.39145557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MITSUBISHI G44 CK000,PRED,7.361000061035156,53.13999938964844,-14.510000228881836,-3.640000104904175,30.479999542236328,-9.119999885559082,-4.239999771118164,10.8100004196167,-3.5999999046325684,-5.099999904632568,6.059999942779541,-1.0499999523162842,-4.639999866485596,4.920000076293945,-0.7300000190734863,-3.569999933242798,0.0,0.0,2.028356246,2.019459947,0.0,0.0,0.0,47.35922069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.955391737,0.0,0.0,0.0,0.0,3.063197458,0.0,1.123506083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.059412262,0.0,33.39145557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MITSUBISHI G89 CK004,REAL,0.0,47.21,-22.94,-8.93,34.22,-18.84,-7.99,18.68,-11.47,-7.75,11.41,-5.4,-8.53,8.54,-3.2,-8.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.54542342,0.0,0.0,0.0,0.0,0.0,0.0,11.91722924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.937940668,0.0,11.72365098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645270948,0.0,0.0,2.220696457,37.0097883,0.0,0.0,0.0
MITSUBISHI G89 CK004,PRED,2.9110000133514404,48.029998779296875,-20.149999618530273,-6.25,35.72999954223633,-16.40999984741211,-6.21999979019165,20.440000534057617,-10.329999923706055,-6.309999942779541,12.989999771118164,-5.460000038146973,-6.739999771118164,9.819999694824219,-3.5299999713897705,-6.679999828338623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.54542342,0.0,0.0,0.0,0.0,0.0,0.0,11.91722924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.937940668,0.0,11.72365098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645270948,0.0,0.0,2.220696457,37.0097883,0.0,0.0,0.0
MITSUBISHI G89 CK007,REAL,0.0,44.26,-20.5,-7.45,29.94,-14.2,-6.57,15.4,-6.24,-6.69,10.23,-1.78,-7.35,8.1,-0.52,-7.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.407500198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.786451953,0.0,0.0,0.0,0.0,0.0,26.42039236,0.0,13.2149057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4982354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.67251438,0.0,0.0,0.0
MITSUBISHI G89 CK007,PRED,2.5239999294281006,46.029998779296875,-16.309999465942383,-7.53000020980835,32.220001220703125,-11.819999694824219,-6.489999771118164,17.049999237060547,-5.820000171661377,-6.079999923706055,11.020000457763672,-2.059999942779541,-6.28000020980835,8.760000228881836,-0.9900000095367432,-6.079999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.407500198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.786451953,0.0,0.0,0.0,0.0,0.0,26.42039236,0.0,13.2149057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4982354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.67251438,0.0,0.0,0.0
MITSUBISHI G89 CK109,REAL,0.0,36.81,-17.2,-8.39,29.83,-14.03,-8.48,19.32,-9.51,-8.66,13.73,-6.16,-8.66,10.94,-4.55,-8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594346524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.046142145,8.893104476,24.13842644,0.0,0.0,5.642886531,0.0,0.0,0.0,0.0,0.0,0.0,15.88899608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.961917522,0.0,0.0,0.0,33.83418028,0.0,0.0,0.0
MITSUBISHI G89 CK109,PRED,3.9709999561309814,41.58000183105469,-13.460000038146973,-5.679999828338623,32.70000076293945,-10.720000267028809,-6.460000038146973,20.459999084472656,-7.119999885559082,-6.679999828338623,13.470000267028809,-4.070000171661377,-6.800000190734863,10.140000343322754,-2.799999952316284,-6.849999904632568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594346524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.046142145,8.893104476,24.13842644,0.0,0.0,5.642886531,0.0,0.0,0.0,0.0,0.0,0.0,15.88899608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.961917522,0.0,0.0,0.0,33.83418028,0.0,0.0,0.0
MITSUBISHI G90 CK001,REAL,0.0,95.41,-14.13,0.52,80.66,-13.03,-0.25,54.39,-11.19,-1.42,35.49,-10.17,-2.49,27.01,-10.08,-3.16,0.0,0.0,0.0,0.0,0.0,0.0,33.46451395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.23622847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263245021,0.0,0.0,0.0,0.0,0.0,0.0,6.562617561,0.0,0.0,0.0,0.0,0.0,0.0,0.892917635,8.785157375,0.0,3.323541465,0.0,0.0,0.0,0.471778524
MITSUBISHI G90 CK001,PRED,3.9630000591278076,91.06999969482422,-12.029999732971191,-2.049999952316284,76.4800033569336,-11.569999694824219,-1.7699999809265137,52.970001220703125,-10.84000015258789,-2.680000066757202,37.54999923706055,-10.5,-4.579999923706055,31.010000228881836,-10.739999771118164,-5.699999809265137,0.0,0.0,0.0,0.0,0.0,0.0,33.46451395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.23622847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263245021,0.0,0.0,0.0,0.0,0.0,0.0,6.562617561,0.0,0.0,0.0,0.0,0.0,0.0,0.892917635,8.785157375,0.0,3.323541465,0.0,0.0,0.0,0.471778524
MITSUBISHI G90 CK002,REAL,0.0,83.25,-10.41,-3.52,70.0,-10.75,-4.04,51.66,-12.33,-4.76,42.44,-13.61,-6.21,38.48,-14.54,-7.32,0.0,0.0,0.0,0.0,0.0,0.0,22.02780597,0.0,0.695973605,0.485109607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.280293022,0.0,46.44647138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.555243906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78769399,0.0,1.721408518,0.0,0.0,0.0,0.0
MITSUBISHI G90 CK002,PRED,1.6749999523162842,82.73999786376953,-10.65999984741211,-3.259999990463257,68.79000091552734,-10.960000038146973,-2.9000000953674316,50.869998931884766,-11.770000457763672,-3.380000114440918,41.380001068115234,-12.319999694824219,-5.25,37.0,-12.84000015258789,-6.340000152587891,0.0,0.0,0.0,0.0,0.0,0.0,22.02780597,0.0,0.695973605,0.485109607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.280293022,0.0,46.44647138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.555243906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78769399,0.0,1.721408518,0.0,0.0,0.0,0.0
MITSUBISHI G90 CK003,REAL,0.0,95.86,-14.77,-3.24,82.68,-13.84,-3.76,57.35,-12.28,-4.54,37.46,-11.83,-5.61,28.67,-12.16,-6.48,0.0,0.0,0.0,0.0,0.0,0.0,50.1009002,0.0,0.063157802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.62183302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099214491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.972931796,0.0,0.0,0.0,0.0,0.0,0.0,1.67821401,9.282422386,0.0,4.181326301,0.0,0.0,0.0,0.0
MITSUBISHI G90 CK003,PRED,2.811000108718872,91.43000030517578,-13.649999618530273,-3.5799999237060547,78.66000366210938,-12.84000015258789,-3.4200000762939453,55.2599983215332,-11.390000343322754,-4.21999979019165,37.52000045776367,-10.640000343322754,-5.869999885559082,29.639999389648438,-10.720000267028809,-6.929999828338623,0.0,0.0,0.0,0.0,0.0,0.0,50.1009002,0.0,0.063157802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.62183302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099214491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.972931796,0.0,0.0,0.0,0.0,0.0,0.0,1.67821401,9.282422386,0.0,4.181326301,0.0,0.0,0.0,0.0
MITSUBISHI G90 CK007,REAL,0.0,91.59,-12.4,0.86,75.56,-12.31,-0.86,53.0,-13.03,-2.86,40.67,-13.95,-4.98,35.71,-14.79,-6.22,0.0,0.0,0.0,0.0,0.0,0.0,21.57848856,0.0,0.343897211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.46617526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.03801001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65238157,8.880518891,2.143538302,3.896990198,0.0,0.0,0.0,0.0
MITSUBISHI G90 CK007,PRED,2.0329999923706055,89.88999938964844,-10.779999732971191,0.07000000029802322,72.97000122070312,-11.470000267028809,-0.6800000071525574,51.9900016784668,-12.5600004196167,-2.440000057220459,41.959999084472656,-13.430000305175781,-4.849999904632568,37.9900016784668,-14.220000267028809,-5.880000114440918,0.0,0.0,0.0,0.0,0.0,0.0,21.57848856,0.0,0.343897211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.46617526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.03801001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65238157,8.880518891,2.143538302,3.896990198,0.0,0.0,0.0,0.0
